,umich_user_id,answer_count,average_answer_length,total_votes_given_answers,total_votes_received_answers,question_count,average_question_length,total_votes_given_questions,total_votes_received_questions,total_questions_following,country_cd_US,is_female,bachelor_obtained,white,completed
173,51f6c5241169e1f411071291a7173fe366f87fb8,3.0,428.0,0.0,0.0,0.0,428.0,0.0,0.0,0.0,1,1,1,1,1
174,507c53694953f04c88ac476232fe4552ce839011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0
175,e82d5760ed5df80e44827b25636e4a5b8b5dce5d,2.0,500.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,1,1,1,0,0
176,b33786cc4ec0002b9d86b091dede30a61127505c,18.0,337.8333333333333,0.0,0.0,0.0,337.8333333333333,0.0,0.0,0.0,1,0,0,1,1
177,c556ad1970cb577fc658fd24868ae2fe7ea11ae3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0
178,b655d294509f388d0ac7dccfd7136bfd9b9dfd6f,14.0,220.14285714285714,0.0,1.0,0.0,220.14285714285714,0.0,0.0,0.0,1,1,1,0,1
179,08ee7bb22dc6d44a072ef4c5b22e7536ebcc9934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0
180,03a3594d5be48351a1e522179c34d8f326e3cf9f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0
181,2f7d70ca0ab6af36cfd8fbe8f64b5cf198b0d0ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0
182,a1afaa3d740be3ea95939e0a8136e396497bd395,6.0,930.3333333333334,0.0,4.0,0.0,930.3333333333334,0.0,0.0,0.0,1,1,1,0,1
183,5f4a86a6b4253af534cc88a2c5eeffb34dfeab25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0
184,82b9788a9a0bba19cd81a45cff0192147e8298c2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
185,fc66857310767c91fc46a60dc28bce8f92d48008,9.0,349.0,4.0,1.0,0.0,349.0,0.0,0.0,0.0,0,1,0,1,0
186,44d0affdb0da4ae6c28057f21e83adbf5e052037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0
187,2fa74e3c63b2522561cb3d5af8160640098b630a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
188,c0e49e6fdc26a5a8e093418b5f8151dc0c4a19a5,20.0,439.55,11.0,4.0,0.0,439.55,0.0,0.0,0.0,1,1,1,1,1
189,844c94f2464e54bc1c0f26ada5f3668cef1c5d15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
190,4791ce3abb4ba96e1d67020b75f7063752b7539f,5.0,1127.0,0.0,1.0,0.0,1127.0,0.0,2.0,0.0,1,1,0,0,0
191,cc743b51ca06e3f6712a901bc863e6105534ef54,11.0,821.7272727272727,2.0,2.0,0.0,821.7272727272727,0.0,1.0,0.0,1,1,0,1,1
192,5b7aff003eea4908826291539bb0e7e7f239b9f5,9.0,730.5555555555555,0.0,1.0,0.0,730.5555555555555,0.0,0.0,0.0,1,1,1,0,0
193,5cd6a5c84571f1cd5cfbe83dfbbcbe5d946fd972,5.0,700.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,1,1,1,0,0
194,259ed987d34ecafa14f836b64baac3c45b2cc84e,6.0,223.66666666666666,3.0,1.0,0.0,223.66666666666666,0.0,0.0,0.0,1,0,1,1,1
195,5d1ff04efb99aeb2412a671c07efc55661d4e304,16.0,550.25,0.0,4.0,0.0,550.25,0.0,0.0,0.0,1,0,1,1,1
196,4d99ecee9992b46363b64d03f4167980b081b4a4,11.0,665.6363636363636,0.0,3.0,0.0,665.6363636363636,0.0,0.0,0.0,1,1,1,1,1
197,c1ed182ffa1e5ac94497d5b30eae84361510aa86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1
198,48811aa91e17e621071cfc9d6b8093b491c396c4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0
199,3d11ed87591caf6ba2f0604e9601c86137ae4360,11.0,846.8181818181819,0.0,3.0,0.0,846.8181818181819,0.0,0.0,0.0,1,1,0,1,0
200,f6fe3872a4605793b92628412fd1c7868e124f7f,1.0,521.0,0.0,1.0,0.0,521.0,0.0,0.0,0.0,1,0,0,0,0
201,edb7e14c9c3027ebe3b313a7509d31ea67178c15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0
202,ec5b7c6ee7de3b4fdff51ccbcf29f8ca56283442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0
203,73d04ed067c571f259867b7efdde0a15a9a64806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1
204,702dce4346febee73f593232fe61a9defe0611ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0
205,d23c2358b00fa5233916d90af13ecb7158b190b3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1
206,413149fd76ba667cb32da5afc9dcd75776ab5d17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0
207,33e3121bbbad907f4196ecb9a8d864b9d10d04ec,5.0,338.6,0.0,0.0,0.0,338.6,0.0,0.0,0.0,1,0,1,0,0
208,1ae7b63eeafb166b83ddb7fbf928258f3653be6f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
209,ee7ec71be7d2b9e10b19b4e94bbbc78e6f41affb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0
210,c7cef484ba74b6974960b02904fb8bbb5f16b111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0
211,9b645edac142cf1761d90da9f9f358b25917fa06,1.0,312.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,1,1,0,0,0
212,dfce45fe67151e0fc215330db09717267429856e,1.0,316.0,0.0,0.0,0.0,316.0,0.0,0.0,0.0,1,1,1,0,0
213,b2fa981ff9f8bd8a3f0135749b10c996b257156f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0
214,4bd89ba53fa5ea44cf93d432542e665926585423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
215,db6d799619ffeccbf051e29edaa465bc3bef5b18,6.0,449.6666666666667,0.0,0.0,0.0,449.6666666666667,0.0,0.0,0.0,1,1,1,0,1
216,eacf3246be34f6f6444f1b46ff55d3845f588408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0
217,7f4ea5f2f5df58da587571da8c4482a39cfc6275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
218,cff18642e956079983331a591121f15d2d613016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0
219,b5d4a08b95dd37f9d9931724aafb0f51182f2dbd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
220,287d4d3193a0c28eb5e5e2da9372739db3da6785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1
221,3dd45e2ef3c35c32d4a4e1b6eb8920fa868c15ec,8.0,642.625,20.0,3.0,0.0,642.625,0.0,4.0,0.0,1,1,0,0,0
222,f915fe882a3773432df3293a3ccce415be1382ec,4.0,677.75,2.0,0.0,0.0,677.75,0.0,2.0,0.0,1,1,0,1,1
223,4634994f5398b849864302596d02db7cfffe0585,7.0,30.142857142857142,0.0,0.0,0.0,30.142857142857142,0.0,0.0,0.0,1,1,1,1,1
224,5f5ac56f203ce90bc4e344f873c2fbbb919677b6,10.0,462.6,1.0,1.0,0.0,462.6,0.0,1.0,0.0,1,1,0,1,1
225,6be74e60b1fedc0835cbd6cae73fa886eb85c14d,3.0,379.6666666666667,0.0,1.0,0.0,379.6666666666667,0.0,0.0,0.0,1,1,0,0,0
226,a18493cc51a065f8267b8c11648b355f226ba3c0,6.0,316.8333333333333,1.0,1.0,0.0,316.8333333333333,0.0,0.0,1.0,1,1,1,1,1
227,3e94c6bcd8ff6bea5ff7285f3580967e461d8ae1,3.0,479.0,0.0,0.0,0.0,479.0,0.0,0.0,0.0,1,1,0,0,1
228,7369e7ab6787ec37be72891d61995159537ad342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0
229,63af916e2887be12c74aa53eb8ddcc592cde3ad2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
230,8ef0a1d9bc8f676cb604adf754676b95e8e7f369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0
231,22ed92566a8fce7780c304bbc4fe6f9ab9a70bfc,10.0,530.5,0.0,6.0,0.0,530.5,0.0,8.0,0.0,1,0,1,0,0
232,c924a8adb2fde89a1233a2dd376a723ebb09dd37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
233,677e232c2727b9bbee3e968cb0ecbabe91f87691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0
234,2d256e8d7c057740a275fc8184f00d87428e8fbe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0
235,829156ecd70b7530ead4110a6a52bfcef20382db,6.0,350.1666666666667,0.0,1.0,0.0,350.1666666666667,0.0,0.0,0.0,0,0,1,1,1
236,a2b2bedf60751c40e3711ec717d32b60b9a1e4f8,6.0,256.3333333333333,0.0,1.0,0.0,256.3333333333333,0.0,0.0,0.0,1,1,1,1,1
237,1497ec757942d1287253b610e551c2c6c8ef0acc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0
238,6c17d9489eb0f847b35c0b8581b7f1aaede627ae,12.0,509.8333333333333,0.0,2.0,0.0,509.8333333333333,0.0,0.0,0.0,1,1,1,1,1
239,a567e987fd102d2d1f482383a71127c1b944bbc2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0
240,40d82b72e693106823aad6f9426ca45cc8475ed0,2.0,337.5,0.0,0.0,0.0,337.5,0.0,0.0,0.0,1,0,1,0,0
241,dd8b8433ff0dfaf57f7cac3e59859bd7195eff14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1
242,979b921936c2c42d9abb7731201e20d4063707a8,12.0,348.9166666666667,2.0,1.0,0.0,348.9166666666667,0.0,0.0,0.0,1,0,0,0,1
243,c533c16cf0a8cea4842afb5224a00416c041ab58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0
244,fbd233aa948f4ae780140de89b7853cf5c432688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
245,d31d4093a83dc42c01f25e373aa8d441e7d27a6b,9.0,300.77777777777777,0.0,1.0,0.0,300.77777777777777,0.0,0.0,0.0,1,1,1,0,1
246,3a7c8553cc3024dbc4a6f7ea09af874e99101cce,5.0,452.2,0.0,0.0,0.0,452.2,0.0,4.0,0.0,1,1,0,1,1
247,763cfc53d680cc2cb7112a5c959d660b42984352,7.0,976.4285714285714,3.0,2.0,0.0,976.4285714285714,0.0,0.0,0.0,1,0,1,0,1
248,793a5094224bce4059c35a96729e098968519f19,6.0,528.1666666666666,0.0,1.0,0.0,528.1666666666666,0.0,0.0,0.0,0,0,1,0,1
249,e5d3442174fa52c8549385ea0dd5684db2e801b4,2.0,335.0,0.0,0.0,0.0,335.0,0.0,0.0,0.0,1,1,1,0,1
250,dc62096d06232330a8bd79e2e9465a10ac0b323d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0
251,c87c8e4291e4d648d2a104237a0e33689e649361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
252,d7bce5221d589492eb24836d3d67cbbb1f0617b9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1
253,ec711c65fcb4be2bf6cfe6ae1892513940125144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0
254,28c2c548104a33dda14e5851ca1f10d8d51836fc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0
255,cf117b996f8bcfc5b1e29cdc2a48f0c867c77aa5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0
256,9134b58fe4f9c88cc1dabf69f1737a4f6f8b0491,4.0,300.25,0.0,0.0,2.0,300.25,0.0,0.0,3.0,0,1,0,0,1
257,635b0fa57a276d6f898a32e07095be8991ebb923,14.0,444.14285714285717,0.0,2.0,0.0,444.14285714285717,0.0,2.0,0.0,1,1,1,0,1
258,840d171df588050d6c92a8dd49615c1d56e0429f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
259,48d2e5015b10fa55c0d92523f206278d35528be9,7.0,583.5714285714286,0.0,0.0,0.0,583.5714285714286,0.0,0.0,0.0,1,0,0,0,1
260,cd232bc745f84684e58f618e058f968ae1557905,12.0,601.5,6.0,0.0,0.0,601.5,0.0,0.0,0.0,1,0,0,0,1
261,1b8c2eb34dd9a3280673e51fa6be8b2cdff84a91,8.0,733.625,15.0,0.0,0.0,733.625,0.0,0.0,0.0,1,1,1,1,1
262,b75c38686366e843e19a0e3cc538defa6d834e59,9.0,339.1111111111111,0.0,0.0,0.0,339.1111111111111,0.0,0.0,0.0,1,1,0,0,0
263,4670cab483da3c72704d3ca14327c5cceab62c5b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0
264,edd4c0fccade35fe908906beba4d30a10cbd6828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1
265,79c078317c4847358567f2db9be5b41c33692022,12.0,683.0,1.0,2.0,0.0,683.0,0.0,0.0,0.0,1,1,0,1,1
266,639e333fec10dcd81543f4408cba585e36f18918,2.0,511.5,1.0,0.0,0.0,511.5,0.0,0.0,0.0,1,1,1,1,1
267,9cc4dbf672baf649ed92f34c82ce6143d3d03386,2.0,723.0,0.0,0.0,0.0,723.0,0.0,0.0,0.0,1,1,1,1,1
268,3a31a00a8a54e6dc32b39255027ac4f0f5a7c438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0
269,9aae5a135f1f419e48617668838f185b7256b03a,9.0,143.77777777777777,2.0,2.0,0.0,143.77777777777777,0.0,0.0,0.0,1,1,1,1,1
270,2e43dc8f7f44d6cdbc613ebf30515653897c54d3,9.0,386.6666666666667,0.0,1.0,1.0,386.6666666666667,0.0,0.0,1.0,1,1,1,0,0
271,c02432c553901f2051b571f9484044bed03bb106,5.0,691.2,0.0,0.0,0.0,691.2,0.0,0.0,0.0,1,1,1,1,1
272,4b7db9c25ba4299334435bae5824aca529b5548f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0
273,1093f7043c2552e5634a8f8b32bdcde9a6670314,18.0,431.1666666666667,0.0,3.0,0.0,431.1666666666667,0.0,3.0,0.0,1,0,0,0,1
274,8e677a5f44877943892d43ed84bc3310c1ef5745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
275,0c454238558bb0ff6d99dbd6a4b6e48f8b5e4091,8.0,463.0,3.0,5.0,0.0,463.0,0.0,8.0,0.0,1,0,1,0,1
276,86c8a07046b6f5a40c35219f3aad3c7f7c5c55cd,7.0,848.1428571428571,7.0,2.0,0.0,848.1428571428571,0.0,0.0,0.0,1,1,1,0,1
277,7f42b9cbd8deb211d9a063c5ce10776d47651d45,14.0,523.5714285714286,0.0,3.0,0.0,523.5714285714286,0.0,0.0,0.0,1,0,1,0,1
278,661b6cb3c4003574de5608201bb473236640e68b,6.0,615.3333333333334,2.0,0.0,2.0,615.3333333333334,1.0,0.0,3.0,1,0,0,0,1
279,c0dddc61da0b543ff15013d8533a206ae6c621ad,17.0,359.29411764705884,2.0,6.0,0.0,359.29411764705884,0.0,0.0,0.0,1,1,1,1,1
280,ce96d2ee0e017b46d17137f4e930c7c318c7b3f0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0
281,340c0a4a207ce590b5eebbdc493c23d296e8bf91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0
282,cd09a2c2fab677a09b1f3b110095ba89bc9d5f45,6.0,332.8333333333333,0.0,1.0,0.0,332.8333333333333,0.0,0.0,0.0,1,1,0,0,1
283,f99578a7241c3681de6cad2d71bc5f54ff14d834,10.0,807.4,0.0,0.0,0.0,807.4,0.0,0.0,0.0,1,1,1,1,0
284,3b238ae071292876fcee1d0cd99fd755e29bd72d,2.0,495.5,0.0,1.0,0.0,495.5,0.0,0.0,0.0,1,0,0,0,1
285,8c4d40da541d15aaf99abe23c764cc6638841327,17.0,293.3529411764706,11.0,4.0,0.0,293.3529411764706,0.0,14.0,0.0,0,1,1,0,1
286,2607166aa1c0339b51a6859f21944a45c7398ea4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0
287,2bf6a42e7d7e03b280e3202177708ea265c576c4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1
288,b3d03cc39bc64c5b1c74f3310fa3ac6ff97a99d7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
289,d825de8a0b7fa99a2f3a66540eeaa96b682564f6,12.0,357.9166666666667,0.0,0.0,0.0,357.9166666666667,0.0,0.0,0.0,1,1,1,0,1
290,7a9b01c8b7c4fb0542e9b2b14175bd4cb6d075cf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
291,ecccb22721374004821d9a8b943a03dae714adf4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0
292,b4c2ed9f4a78990ff5d2f79b458fdd8dc07d94cb,2.0,196.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,1,0,1,1,1
293,9eadac7d6450add5f09ddc03d76dfe89a1d86f71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
294,2bd9c70fd8b009517930a0ca2972ab2a4107bc2a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0
295,eecd84c87c834984b2dfcdde2929d2d2ca02e53c,9.0,477.0,0.0,1.0,0.0,477.0,0.0,0.0,0.0,1,1,0,1,0
296,c58488a93ae66c8ce794c09332cfb76222e71eeb,3.0,581.6666666666666,0.0,0.0,0.0,581.6666666666666,0.0,0.0,0.0,1,0,0,1,0
297,017335ca15bc01bf552c7faa901601a39f6bb1e9,3.0,516.6666666666666,0.0,3.0,0.0,516.6666666666666,0.0,0.0,0.0,1,1,0,0,1
298,c9e75344eeab5c76536d431f3ed6379c2e8ea8ee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0
299,ee47d8ff2c759ac36e5750964e3feece9ca7b6a5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
300,e88874167ab32665141005fc68198ba5b91a18e2,9.0,442.3333333333333,0.0,0.0,0.0,442.3333333333333,0.0,0.0,0.0,1,1,0,1,1
301,d5cdff5985338992582adfeaf52208203de953e3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0
302,7714346ebc34968901b121ee34938eb41649e23b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
303,5ee1c52db68ffa89ce1b0f350f08848a181ecf97,8.0,1038.125,0.0,1.0,1.0,1038.125,0.0,1.0,1.0,1,1,0,1,1
304,ca76161d33e80abef199b953d93265eb905d3363,9.0,491.6666666666667,0.0,2.0,2.0,491.6666666666667,0.0,2.0,2.0,1,1,1,1,1
305,1f098609558999ae995c902caf401e2d7290f362,15.0,424.8666666666667,0.0,6.0,0.0,424.8666666666667,0.0,11.0,0.0,1,0,0,0,0
306,3dfcdd9d59c93f3dca4bfc8c9e21dd2c2a1c70d9,2.0,197.5,0.0,0.0,0.0,197.5,0.0,0.0,0.0,1,1,0,1,0
307,40e184c6872ecc0f7f1567d1dd547655448eba41,21.0,446.76190476190476,1.0,2.0,0.0,446.76190476190476,0.0,0.0,1.0,1,0,1,1,1
308,c0d47f1d80665355f3efa9d0f63474220cce2930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0
309,925a48ce54d831967ba156ffd69344c7986fd893,17.0,609.5882352941177,19.0,5.0,0.0,609.5882352941177,0.0,13.0,0.0,1,1,1,0,1
310,982cbf2ae4b11d5e2f8d69d5a09a46f42d8ac678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0
311,7f1fdccafbef3eb0ded14485b919e7b0f3d9c6c8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0
312,221a5b5895870487e1fefe82621e303c934f83ff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0
313,907f420d8f58a10ef89a43b3ce7095cf6b39b719,7.0,360.0,0.0,1.0,0.0,360.0,0.0,0.0,0.0,1,1,0,1,1
314,8281c8d2e56c90233737520f7e0ad640af8ef2ea,7.0,454.42857142857144,0.0,0.0,0.0,454.42857142857144,0.0,0.0,0.0,0,1,1,0,1
315,176b49d1012fdad024b3fe24065eef8da4124641,14.0,496.64285714285717,3.0,1.0,0.0,496.64285714285717,0.0,0.0,0.0,1,0,1,0,1
316,efd78d7499d2070d3743a8b82a6f7e95d04f11d4,15.0,498.26666666666665,0.0,6.0,1.0,498.26666666666665,0.0,2.0,1.0,1,1,1,1,1
317,772a42bbbeba8086fa2013caa4b587ff86ec4fbe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
318,96f0ff60c654bdaf866cc2e4560674e95366fe2b,1.0,271.0,0.0,0.0,0.0,271.0,0.0,0.0,0.0,1,0,1,1,1
319,6c2e99afaf0510b4cc49f4964220915929f57b97,7.0,712.8571428571429,0.0,4.0,0.0,712.8571428571429,0.0,0.0,0.0,1,1,1,0,1
320,c1051da9497c57d032de9428db899b4a827fc58c,1.0,336.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,1,0,1,0,1
321,57cb1bbeb54aac26b0181c7fcee45066db837566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0
322,a1530530a908627f5c4974f226b5e61100c54fdd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0
323,3d17d1e6516deb7c50fbc846be685961f336a873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
324,474033b3f2f54fd2f5ac38316304f528be461e36,14.0,712.0714285714286,5.0,2.0,0.0,712.0714285714286,0.0,0.0,0.0,1,1,1,1,1
325,054388d28b904b38d16c0376a0b327b262a49aea,4.0,877.75,0.0,0.0,0.0,877.75,0.0,0.0,0.0,1,1,0,0,1
326,2534d1e40298e013cf08f96dcd072b3e1c386687,7.0,178.0,0.0,0.0,2.0,178.0,0.0,1.0,2.0,1,0,0,0,1
327,71cfdd86d206ca5b0d4a057ede9319b14793a6b9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0
328,f4f16677f01b7078f04af988c7f0bc05a8b3cd8a,5.0,557.2,1.0,3.0,0.0,557.2,0.0,0.0,0.0,1,1,1,0,1
329,8be955a3cd7cbd0741fcfd64da5dd9b8ad68d174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0
330,4e858625413104b0a28a9a770b3c74f3239c45dc,15.0,694.9333333333333,5.0,0.0,0.0,694.9333333333333,0.0,0.0,0.0,1,1,1,0,1
331,4e858625413104b0a28a9a770b3c74f3239c45dc,15.0,694.9333333333333,5.0,0.0,0.0,694.9333333333333,0.0,0.0,0.0,1,1,1,0,1
332,7dec8f2c330c9abf9e676366cf48cbe3ae425456,10.0,900.0,2.0,0.0,0.0,900.0,0.0,0.0,0.0,1,1,1,0,1
333,1b5134c8ab61a4db597651d17542dec7a1fb4af7,1.0,472.0,0.0,0.0,0.0,472.0,0.0,1.0,0.0,1,0,0,0,0
334,6ee45801807374e135f5f8d1c90e86d3385a9685,6.0,873.8333333333334,0.0,4.0,0.0,873.8333333333334,0.0,0.0,0.0,1,1,1,0,0
335,1a3c9594adf2336a2b4a6a0181854e8878fcfe7b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
336,75e33d7685a711512656abf89bed49703ef91c14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
337,16d8ccc37131fb24c53a550eee9e685f3206b0a4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1
338,1ca0dc9dd1010d4a70929c24a6d7c22c8a58dfc4,23.0,451.69565217391306,0.0,3.0,0.0,451.69565217391306,1.0,0.0,2.0,1,0,0,0,0
339,44fc013a5ddce75a554be3935bc014a5290bbd67,8.0,798.125,1.0,4.0,0.0,798.125,0.0,0.0,0.0,1,1,0,1,1
340,0d269ffa29e72d8a0b00bcf1bb07430dac77713f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0
341,79d96f3df14743bf944809f191965944dec02444,12.0,747.3333333333334,0.0,5.0,0.0,747.3333333333334,0.0,0.0,0.0,1,1,0,0,1
342,39792cfc98cfc67fc19f32684b0ad41f1ee5287e,4.0,371.0,0.0,1.0,0.0,371.0,0.0,0.0,0.0,1,1,0,0,1
343,0123ff37d07f34c5cf30bc51b87e5a7f82089f2b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
344,d187fa14812be2009d8bee7239438729b2fe80da,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0
345,7b382f6e7cac419fba9f086ad2e272ec5a656752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0
346,68de209a5a5403be0426773b6ce09878bc99c9be,9.0,349.55555555555554,0.0,0.0,1.0,349.55555555555554,0.0,0.0,1.0,1,0,1,0,1
347,936cfea0644cfb4260899d2671359eb694e32cb1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0
348,982b1a306029e055f034cceb534d60863da0a217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0
349,f241b0127ceb2825df7808d682a52eb2906170d2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0
350,75e7a0df0813f2d882e08c864b21067bff87e9e3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
351,7532f2d462f678bf836829c07c2c15a33b08041a,1.0,247.0,0.0,0.0,0.0,247.0,0.0,0.0,0.0,1,1,1,0,0
